user_id,user_status,content_title,language_code,completion_status,high_score,gender,employment_type,staff_band_level,country,function,department
USER001235,Active,Graph & Charts,English,Started,0.0,M,Permanent,E1,India,Engineering,Engineering
USER001236,Active,Préparer et mettre en œuvre un plan d'affaires,French,Started,53.0,M,Permanent,B6,DRC,Sales and Distribution,SALES & DISTRIBUTION
USER001236,Active,Prospection : Trouver des pépites,French,Started,0.0,M,Permanent,B6,DRC,Sales and Distribution,SALES & DISTRIBUTION
USER001236,Active,Vous situer en tant que manager de projet,French,Started,0.0,M,Permanent,B6,DRC,Sales and Distribution,SALES & DISTRIBUTION
USER001237,Active,IFRS 16- Leases,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,Consolidations_2,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS Final Assessment,English,Started,32.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,Consolidations_1,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 13- Fair Value measurement,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 3_IFRS10_IFRS 11_IAS 27 Group Accounting,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 9_IAS 32 Financial instruments,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 8- Operating segments,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 15- Revenue from Contracts with Customers_1,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IAS 19- Employee benefits,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 6- Exploration for and evaluation of mineral resources,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IAS 12- Income Taxes,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 15- Revenue from Contracts with Customers_2,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 5- Non-current assets held for sale and discontinued operations,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 2- Shared Based payment,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001237,Active,IFRS 1- First time adoption of IFRS,English,Completed,0.0,F,Contract,Offroll,Kenya,Finance,Supply Chain Management
USER001238,Active,Embracing an Agile Culture for Business Growth,English,Started,0.0,F,Permanent,B6,Malawi,Customer Experience,Customer Experience
USER001239,Active,Formatting Data,English,Completed,100.0,F,Permanent,B5,Uganda,Finance,Finance
USER001239,Active,IAS 1- Presentation of Financial Statements,English,Started,0.0,F,Permanent,B5,Uganda,Finance,Finance
USER00124,Active,Making an Impact with Non-verbal Communication,English,Completed,82.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER00124,Active,Communicating with Confidence,English,Completed,87.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER00124,Active,Capturing the Attention of Senior Executives,English,Completed,82.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER00124,Active,Basic Accounting Concepts for Non-financial Professionals,English,Completed,94.0,M,Permanent,B5,Nigeria,Enterprise Business,Enterprise Business Operations
USER001240,Active,Expert Insights on Influence & Persuasion,English,Started,0.0,M,Permanent,B4,Zambia,Supply Chain Management,Supply Chain Management
USER001241,Active,Points de vue d'experts sur le réseautage et l'établissement de relations,French,Started,0.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,CompTIA A+ 220-1001: Wireless Networking Protocols,English,Started,0.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Data Analysis,English,Started,0.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Python & Matplotlib: Getting Started with Matplotlib for Data Visualization,English,Started,0.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,SS7 Fundamentals,English,Started,0.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Dernières étapes pour clôturer un projet,French,Completed,93.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Gérer les changements et les conflits au cours des projets,French,Completed,83.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Gérer un projet en minimisant les risques et en optimisant la qualité,French,Completed,93.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Maîtriser le planning et le budget d'un projet dans les moindres détails,French,Completed,87.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Avoir une vision d'ensemble en définissant la portée et l'équipe du projet,French,Completed,83.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Vous situer en tant que manager de projet,French,Completed,84.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Utiliser les évaluations de performances pour faire avancer votre carrière,French,Completed,92.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,Encourager le tutorat,French,Completed,87.0,M,Permanent,B6,Congo B,Networks,Network
USER001241,Active,MySQL 8.0: Introduction,English,Completed,100.0,M,Permanent,B6,Congo B,Networks,Network
USER001242,Active,Microsoft Excel 2019,English,Started,0.0,F,Permanent,B6,Nigeria,Human Resources,HR & Admin
USER001242,Active,Expert Insights on Organizational Culture,English,Completed,0.0,F,Permanent,B6,Nigeria,Human Resources,HR & Admin
USER001242,Active,Embracing an Agile Culture for Business Growth,English,Completed,100.0,F,Permanent,B6,Nigeria,Human Resources,HR & Admin
USER001242,Active,Making an Impact with Non-verbal Communication,English,Completed,100.0,F,Permanent,B6,Nigeria,Human Resources,HR & Admin
USER001242,Active,Communicating with Confidence,English,Completed,97.0,F,Permanent,B6,Nigeria,Human Resources,HR & Admin
USER001242,Active,Capturing the Attention of Senior Executives,English,Completed,84.0,F,Permanent,B6,Nigeria,Human Resources,HR & Admin
USER001242,Active,Basic Accounting Concepts for Non-financial Professionals,English,Completed,92.0,F,Permanent,B6,Nigeria,Human Resources,HR & Admin
USER001243,Active,Embracing an Agile Culture for Business Growth,English,Completed,89.0,not_specified,Permanent,not_specified,Nigeria,Networks,not_specified
USER001244,Active,Embracing an Agile Culture for Business Growth,English,Completed,90.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,IFRS 2- Shared Based payment,English,Completed,0.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Develop and Manage Resources (PMBOK® Guide Sixth Edition),English,Completed,83.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Analyzing Risk (PMBOK® Guide Sixth Edition),English,Completed,94.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Responding to Risk (PMBOK® Guide Sixth Edition),English,Completed,94.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Planning Risk Management (PMBOK® Guide Sixth Edition),English,Completed,94.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Introduction to Mobile Wallets,English,Started,0.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Procurement Planning (PMBOK® Guide Sixth Edition),English,Completed,93.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Procurement Management (PMBOK® Guide Sixth Edition),English,Completed,96.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Planning Stakeholder Engagement (PMBOK® Guide Sixth Edition),English,Completed,95.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Creating a Project Budget (PMBOK® Guide Sixth Edition),English,Completed,100.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Ethics and Project Management,English,Completed,100.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Managing Stakeholder Engagement (PMBOK® Guide Sixth Edition),English,Completed,90.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Project Changes and Closing (PMBOK® Guide Sixth Edition),English,Completed,100.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001244,Active,Keeping Your Project on Budget (PMBOK® Guide Sixth Edition),English,Completed,92.0,M,Permanent,B6,Nigeria,Sales and Distribution,Sales and Distribution
USER001245,Active,Communicating with Confidence,English,Completed,100.0,M,Permanent,B4,Nigeria,Sales and Distribution,Sales and Distribution
USER001245,Active,Expert Insights on Women in Leadership,English,Completed,0.0,M,Permanent,B4,Nigeria,Sales and Distribution,Sales and Distribution
USER001245,Active,Embracing an Agile Culture for Business Growth,English,Completed,100.0,M,Permanent,B4,Nigeria,Sales and Distribution,Sales and Distribution
USER001245,Active,Expert Insights on Mindsets,English,Completed,0.0,M,Permanent,B4,Nigeria,Sales and Distribution,Sales and Distribution
USER001245,Active,Expert Insights on Adapting to Change,English,Completed,0.0,M,Permanent,B4,Nigeria,Sales and Distribution,Sales and Distribution
USER001245,Active,Expert Insights on Managing Risk,English,Completed,0.0,M,Permanent,B4,Nigeria,Sales and Distribution,Sales and Distribution
USER001245,Active,Expert Insights on Driving Performance,English,Completed,0.0,M,Permanent,B4,Nigeria,Sales and Distribution,Sales and Distribution
USER001246,Active,Expert Insights on Digital Marketing,English,Completed,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Perspectives for Effective Business Analysis,English,Started,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,COMPLIANCE IMPACT: Conflict of Interest – Just Helping a Friend,English,Completed,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Key Elements of Business Execution,English,Completed,89.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Enterprise SKO 21-22 Day 1,English,Completed,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,SKO 21-22 From Connectivity to Solution Selling,English,Completed,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Introduction to Wireless,English,Started,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Business Analysis Overview,English,Completed,85.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,PMP ATP - August/September Cohort: Live Session 1,English,Completed,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Embracing an Agile Culture for Business Growth,English,Completed,85.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Expanding Your Digital Mindset,English,Completed,92.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Assessing Digital Challenges and Risks,English,Completed,94.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Creating Effective Social Customer Service,English,Completed,92.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Social Media and Social Selling,English,Completed,98.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Building a Digital Market via Websites and Email,English,Completed,94.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Embracing the Digital Opportunity,English,Completed,94.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Anti-Money Laundering: An Overview,English,Completed,100.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001246,Active,Key Statistical Concepts,English,Started,0.0,M,Permanent,B6,Zambia,Marketing,Marketing
USER001247,Active,Expert Insights on Selling Essentials,English,Started,0.0,M,Permanent,B6,Kenya,Sales and Distribution,Sales
USER001248,Active,Embracing an Agile Culture for Business Growth,English,Completed,94.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER001248,Active,Data Filtering,English,Started,0.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER001248,Active,Introduction,English,Started,0.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER001248,Active,Data Gathering,English,Completed,80.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER001248,Active,Data Science Overview,English,Completed,100.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER001248,Active,Maintaining a Cohesive Multigenerational Workforce,English,Started,0.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER001248,Active,Data Wrangling in Python Bootcamp: Session 1 Replay,English,Started,0.0,M,Permanent,B5,Nigeria,Networks,Design Planning & Optimization
USER001249,Active,Enabling Business Process Improvement,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Embracing an Agile Culture for Business Growth,English,Started,76.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Business Analysis Overview,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Getting Started with Excel for Office 365,English,Completed,90.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Achieve Productivity in Your Personal Life,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Become a Great Listener,English,Completed,83.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Getting started in Excel 365,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Defining and Identifying Project Risk (2021 Update),English,Completed,91.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,"Arrays, Operators, & Functions",English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Applying Value Stream Mapping in Lean Business,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,"Certified Secure Software Lifecycle Professional (CSSLP) 2019: Governance, Risk, and Compliance",English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Certified Secure Software Lifecycle Professional (CSSLP) 2019: Supply Chain & Software Acquisition,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Managing Project Risks (2021 Update),English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Apache Spark SQL,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER001249,Active,Aligning Goals and Priorities To Manage Time,English,Started,0.0,M,Permanent,B5,Uganda,Sales and Distribution,Sales and Distribution
USER00125,Active,Embracing an Agile Culture for Business Growth,English,Completed,94.0,M,Permanent,B5,Nigeria,Legal and Regulatory Affairs,Legal & Regulatory Affairs
USER001250,Active,IFRS 15- Revenue from Contracts with Customers_1,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 6- Exploration for and evaluation of mineral resources,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 5- Non-current assets held for sale and discontinued operations,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 3_IFRS10_IFRS 11_IAS 27 Group Accounting,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 2- Shared Based payment,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 8- Operating segments,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 13- Fair Value measurement,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,Consolidations_2,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,Consolidations_1,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 16- Leases,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 9_IAS 32 Financial instruments,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001250,Active,IFRS 1- First time adoption of IFRS,English,Completed,0.0,M,Contract,Offroll,Kenya,Finance,Customer service
USER001251,Active,Embracing an Agile Culture for Business Growth,English,Completed,89.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,WordPress Installation & Configuration,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Web Design Basics,English,Completed,100.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Inserting & Manipulating Data,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Getting Started with Excel for Office 365,English,Completed,100.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Working with Content,English,Completed,100.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Writing Effective E-mails and Instant Messages,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Developing an Effective Business Case,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Business Analysis Overview,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,The Art of Great Consulting Leadercamp: Session 1 Replay,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Measuring Outcomes and Using KPIs,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Planning an Effective Performance Appraisal,English,Completed,84.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Basic Budgeting for Non-financial Professionals,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Professional in Human Resources: HR Organization,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Apache Kafka: Concepts & Components,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Blockchains & Ethereum: Introduction,English,Completed,82.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Leading In The New Normal Leadercamp: Session 1 Replay,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Key Accounting Concepts and Principles,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Prospecting: Panning for Sales Gold,English,Started,56.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,"Establishing Team Goals and Responsibilities, and Using Feedback Effectively",English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Aligning Goals and Priorities To Manage Time,English,Completed,100.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Building Innovation Cultures and Leaders,English,Completed,85.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Expert Insights on Leadership Foundations,English,Completed,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Aligning Unit Goals and Imperatives,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Leading by Motivating,English,Completed,93.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Key Elements of Business Execution,English,Completed,91.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Sharing a Vision,English,Completed,97.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,"Bootstrap Environment, Requirements, & Setup",English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Expert Insights on Driving Performance,English,Completed,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,How to Manage Difficult Conversations,English,Completed,84.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Go Language Basics,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Maven Repositories & Dependency Management,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,The Discovery Meeting: Starting Off on the Right Foot,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,IAS 1- Presentation of Financial Statements,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Operations Management Functions and Strategies,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Enabling Business Process Improvement,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001251,Active,Developing Your Resilience as a Healthcare Professional,English,Started,0.0,M,Permanent,B4,Uganda,Information Technology,IT/Systems
USER001252,Active,Sending & Receiving Email,English,Started,0.0,M,Permanent,B5,Chad,Marketing,Marketing
USER001252,Active,"Managing HTML Assets, Servers, & Browsers",English,Started,0.0,M,Permanent,B5,Chad,Marketing,Marketing
USER001252,Active,Using Basic Formulas,English,Started,0.0,M,Permanent,B5,Chad,Marketing,Marketing
USER001252,Active,Responsive Web Design,English,Started,0.0,M,Permanent,B5,Chad,Marketing,Marketing
USER001253,Active,Premiers pas,French,Started,33.0,M,Permanent,B6,Niger,Human Resources,Human Resources
USER001254,Active,L'art de rester concentré,French,Started,0.0,M,Permanent,B6,Niger,Finance,Finance
USER001254,Active,Maintenir soudés des effectifs plurigénérationnels,French,Started,61.0,M,Permanent,B6,Niger,Finance,Finance
USER001254,Active,Maîtriser le planning et le budget d'un projet dans les moindres détails,French,Completed,80.0,M,Permanent,B6,Niger,Finance,Finance
USER001254,Active,Fonctions et stratégies de la gestion des opérations,French,Completed,83.0,M,Permanent,B6,Niger,Finance,Finance
USER001254,Active,Accompagner votre équipe dans le changement,French,Started,47.0,M,Permanent,B6,Niger,Finance,Finance
USER001254,Active,Harmoniser les objectifs et les impératifs des unités,French,Completed,81.0,M,Permanent,B6,Niger,Finance,Finance
USER001254,Active,Encouraging Team Communication and Collaboration,English,Started,0.0,M,Permanent,B6,Niger,Finance,Finance
USER001255,Active,CISM 2020: Network Infrastructure Security,English,Started,0.0,M,Permanent,B5,Niger,Information Technology,Information Technology
USER001255,Active,CISM 2020: Information Security & Business Process Alignment,English,Completed,100.0,M,Permanent,B5,Niger,Information Technology,Information Technology
USER001255,Active,CISM 2020: Managing IT Risk,English,Completed,83.0,M,Permanent,B5,Niger,Information Technology,Information Technology
USER001255,Active,CISM 2020: Business Continuity,English,Completed,89.0,M,Permanent,B5,Niger,Information Technology,Information Technology
USER001256,Active,Créer et enregistrer des classeurs,French,Started,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Points de vue d'experts sur le réseautage et l'établissement de relations,French,Completed,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Google Associate Cloud Engineer: Google Cloud Platform Ecosystem,English,Started,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Initialisation et planification du projet (Guide PMBOK® Sixième édition),French,Started,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,"Enregistrement, impression et exportation des bases de données",French,Completed,100.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Configuration de projets,French,Completed,80.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Prendre en main Excel,French,Completed,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Étude de l'influence de la culture sur la communication,French,Started,44.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,SQL 2016 Tables,English,Completed,100.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,HBase Installation,English,Started,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Moving to the Cloud,English,Started,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,AWS Automated Testing: Environments & Services,English,Started,0.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Programming in C#: Creating Types,English,Started,9.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Introduction au management de projet (Guide PMBOK® Sixième édition),French,Completed,82.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,ASP.NET MVC Web Applications: Introduction,English,Started,8.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001256,Active,Programming in C#: Managing Program Flow,English,Completed,100.0,M,Permanent,B6,Niger,Business Money,Business Money
USER001257,Active,Embracing an Agile Culture for Business Growth,English,Started,0.0,F,Permanent,B5,Nigeria,Customer Experience,Customer Experience & Operations
USER001257,Active,Basic Accounting Concepts for Non-financial Professionals,English,Completed,85.0,F,Permanent,B5,Nigeria,Customer Experience,Customer Experience & Operations
USER001257,Active,Communicating with Confidence,English,Completed,94.0,F,Permanent,B5,Nigeria,Customer Experience,Customer Experience & Operations
USER001257,Active,Capturing the Attention of Senior Executives,English,Completed,95.0,F,Permanent,B5,Nigeria,Customer Experience,Customer Experience & Operations
USER001257,Active,Making an Impact with Non-verbal Communication,English,Completed,83.0,F,Permanent,B5,Nigeria,Customer Experience,Customer Experience & Operations
USER001258,Active,Anti-money Laundering and Global Initiatives,English,Started,0.0,M,Permanent,B5,Tanzania,Networks,Network.Network Service
USER001258,Active,Anti-Money Laundering: An Overview,English,Completed,94.0,M,Permanent,B5,Tanzania,Networks,Network.Network Service
USER001258,Active,New Project Manager Essentials,English,Completed,97.0,M,Permanent,B5,Tanzania,Networks,Network.Network Service
USER001258,Active,Strategically Focused Project Management,English,Completed,88.0,M,Permanent,B5,Tanzania,Networks,Network.Network Service
USER001259,Active,Embracing an Agile Culture for Business Growth,English,Started,0.0,M,Permanent,B6,Tanzania,Marketing,Marketing
USER001259,Active,Using Basic Formulas,English,Completed,88.0,M,Permanent,B6,Tanzania,Marketing,Marketing
USER001259,Active,Getting Started with Excel for Office 365,English,Started,0.0,M,Permanent,B6,Tanzania,Marketing,Marketing
USER00126,Active,Information Security: Security Governance,English,Started,0.0,M,Permanent,B4,Nigeria,Networks,Network Operations & Support
USER00126,Active,Embracing an Agile Culture for Business Growth,English,Started,0.0,M,Permanent,B4,Nigeria,Networks,Network Operations & Support
USER00126,Active,GSM Fundamentals (US Standard),English,Started,0.0,M,Permanent,B4,Nigeria,Networks,Network Operations & Support
USER001260,Active,Lutte contre la corruption à l'échelle mondiale,French,Completed,100.0,M,Permanent,B4,DRC,Networks,Networks
USER001260,Active,Introduction au management de projet (Guide PMBOK® Sixième édition),French,Started,0.0,M,Permanent,B4,DRC,Networks,Networks
USER001261,Active,Embracing an Agile Culture for Business Growth,English,Completed,86.0,F,Permanent,B6,Zambia,Sales and Distribution,SALES & DISTRIBUTION
USER001261,Active,Anti-Money Laundering: An Overview,English,Completed,94.0,F,Permanent,B6,Zambia,Sales and Distribution,SALES & DISTRIBUTION
USER001262,Active,Embracing an Agile Culture for Business Growth,English,Completed,90.0,M,Permanent,B1,India,Networks,Networks
USER001263,Active,Anti-Money Laundering: An Overview,English,Completed,100.0,M,Permanent,B5,Zambia,Supply Chain Management,Supply Chain Management
USER001263,Active,Establishing Self-confidence for Life,English,Completed,80.0,M,Permanent,B5,Zambia,Supply Chain Management,Supply Chain Management
USER001264,Active,Anti-Money Laundering: An Overview,English,Started,67.0,M,Permanent,B5,Zambia,Human Resources,Human Resources
USER001264,Active,Professional in Human Resources: Talent Planning,English,Completed,83.0,M,Permanent,B5,Zambia,Human Resources,Human Resources
USER001264,Active,Difficult People: Strategies to Keep Everyone Working Together,English,Completed,89.0,M,Permanent,B5,Zambia,Human Resources,Human Resources
USER001264,Active,Developing Your Critical Thinking and Cognitive Flexibility,English,Completed,81.0,M,Permanent,B5,Zambia,Human Resources,Human Resources
